text,label
"एक पड़ोसी टिड्डी भेज रहा

एक पड़ोसी कोरोना भेज रहा और लद्दाख में टेंट भी गाड़ रहा

एक पड़ोसी मन मर्जी के नक्शे छाप रहा है
।
।
।
।
।
।
श्रीलंका भाई तु क्यो शरमा रहा है। आजा तू भी रावण कि मौत का बदला लेलेे ।
 ",1
"yess they are struggling
 
 
kisika haq chhinke age badhne me bahot mehnat lagti hai bhai 

       ",1
"10वें दिन लगातार तेल के दाम बढ़े हैं हमने मोदीजी को ट्रोल और पेट्रोल के भाव बढ़ाने के लिए ही तो पीएम बनाया था
ाक्ष",1
"लगातार नौवें दिन डीजलपेट्रोल के दाम बढ़े हैं मोदीजी से कुछ बोलने की उम्मीद न रखें 
उन्हें मास्क हटाना पड़ेगा
ाक्ष",1
"ek baat btao chutiyo ye khane ki story dalne se kya khana tasty ho jata h

  
",1
"doctoratlarge जी नही जनाब

श्री राहुल गांधी एवं प्रियंका गांधी एवं रेहान गांधी को छोड़कर बाकी इंडियंस मैं जरूर है 

nepotism favouritism groupism  gaslicking  l lehsun

एक सच्चा कांग्रेसी

",1
"baar karte hain vo befikr hone ki 
padhaya hai jinhe pita ne thoda sa karza lekar 
",1
"पेट्रोल डीजल के दामों के बारे में सरकार से सवाल करने वालों को राष्ट्र विरोधी घोषित कर दिया जाएगा

",1
"  
shikayat shikayat shikayat
insan galtiyon ka putla nahi shikayaton ka putla hota hai
arey haan hasne wali baat nahi hai hamare desh mein chizein hoti hi islie hai ki woh na ho jiske lie woh hoti hain

nahi samjhe aaiye samjhte hain
",1
"समयनुसार बिहार चुनाव राजद कांग्रेस बुरी तरह हार रही है। voiceles
ाक्ष",1
"suryapsinghias ajitanjum romanaisarkhan yadavakhilesh ppbajpai rashtrapatibhvn अजब तनाव है माहौल में 
कहें किस से 

 चोरों ने देश को दिमक की 
तरहखोखला किया 

अब तो कुछ को
इसी का मलाल है 

अवसाद भरी जिंदगी में 
कहें किस से  

ाव्य 
ाक्ष
ाकार
ाकेशपाण्डेय ",1
"itna bore hu ki mujhe closeup bhi thaazki ka ehasaas nahi de paata
 
",1
"pyaar deewana hota hai chtiyapa hota hai
",1
"ppbajpai अजब तनाव है माहौल में कहें किस से 

 चोरों ने देश को खोखला किया 

अब तो कुछ को इसी का मलाल है 

अवसाद भरी जिंदगी में कहें किस से  
ाव्य 
ाक्ष
ाकार
ाकेशपाण्डेय ",1
"bhagwan sabki sunte hai

per jab meri baari aati hai to
earphones laga lete hai

irealistech                ",1
ssanatani bhai majey le raha hai  ya fir sach mein,1
"hafizgandhi गाय का पेशाब पीना पुण्य है लेकिन दलित के हाथ से पानी पीना पाप और धर्म भ्रष्ट हो जाता है। आखिर क्यों
ाक्ष",1
